,audio_data,genre
690,"[-9.66529160e+01  1.01724876e+02 -1.68357944e+01  4.73003349e+01
 -2.70809288e+01  2.82838230e+01 -1.71810226e+01  2.16411324e+01
 -1.78852196e+01  7.02139378e+00 -1.46045227e+01  1.52217646e+01
 -1.60018768e+01  3.48569965e+00 -1.35094242e+01  3.49348158e-01
 -9.60540676e+00  2.96874619e+00 -7.05240107e+00 -3.11937332e+00
  8.78298819e-01  1.27289450e+00 -3.32442951e+00  2.32554704e-01
 -1.57576725e-01 -3.20897579e+00 -2.14977026e+00  4.92360562e-01
 -2.09571552e+00 -6.84435558e+00 -2.15060413e-01  8.64537239e-01
  4.82923841e+00 -1.20833433e+00 -1.29560781e+00 -4.39508057e+00
 -4.46507007e-01 -3.60116458e+00  4.61862646e-02  7.29234219e-01
  1.20043549e-01  1.15959927e-01  2.32360188e+03  1.35999178e+02]",metal
691,"[-6.79238205e+01  1.08938538e+02 -3.38289795e+01  5.04898796e+01
 -2.13621197e+01  2.14912472e+01 -1.48703899e+01  1.16205759e+01
 -1.92601719e+01  1.05266485e+01 -1.39196453e+01  5.55381489e+00
 -1.44308224e+01  1.98751199e+00 -1.46599340e+01 -3.03350806e+00
 -1.39512291e+01 -2.07786775e+00 -9.04986000e+00 -7.53760481e+00
 -5.51482439e+00 -2.28969073e+00 -2.00998497e+00 -8.11717331e-01
 -4.52766848e+00 -4.45970964e+00 -2.83066392e+00 -6.95769739e+00
 -3.01673174e+00 -4.42552280e+00  1.00236523e+00 -1.63425124e+00
 -4.13216986e-02 -3.73710489e+00 -1.78603590e+00 -1.59848285e+00
 -7.94054329e-01 -2.94302821e+00 -1.31394351e+00 -3.27040935e+00
  9.32858874e-02  1.66231260e-01  2.09019324e+03  1.17453835e+02]",metal
692,"[-1.05019829e+02  8.07113190e+01 -2.85249538e+01  6.68088760e+01
 -2.07055035e+01  2.91174259e+01 -9.36118031e+00  2.23502235e+01
 -1.20457859e+01  1.35974083e+01 -1.47331753e+01  1.10566826e+01
 -1.52704048e+01  5.31122684e+00 -1.44959831e+01  4.74802589e+00
 -1.14551792e+01 -1.12491287e-01 -6.50169039e+00 -2.66876626e+00
 -7.45042038e+00 -2.72687745e+00 -5.50256252e+00 -1.04351985e+00
 -5.29764462e+00  4.25830305e-01 -4.95652616e-01 -1.86971462e+00
  7.05927551e-01 -2.87030792e+00 -2.11580849e+00 -3.32678246e+00
 -1.28398931e+00 -3.03518623e-01  3.72829890e+00 -6.74230874e-01
  5.72353303e-01 -1.63576293e+00  2.61759579e-01  2.19814554e-01
  1.41608738e-01  9.19847041e-02  2.64487760e+03  1.72265625e+02]",metal
693,"[-1.04723763e+02  8.77537231e+01 -3.32488594e+01  4.84742546e+01
 -2.89125214e+01  2.25142403e+01 -2.49801292e+01  2.05373802e+01
 -1.20629835e+01  1.82491264e+01 -1.51861734e+01  1.02952757e+01
 -1.38911886e+01  1.02819157e+01 -4.69701624e+00  9.94150639e+00
 -5.62194967e+00  4.79159021e+00 -1.16737452e+01  2.96157932e+00
 -6.93877995e-01  8.64570975e-01 -6.68929529e+00 -1.79343998e+00
 -4.26004267e+00 -1.32667303e-01 -1.49655271e+00  6.62933171e-01
  5.33236384e-01 -4.73252147e-01 -1.41106129e+00 -1.57239091e+00
  8.48776773e-02 -6.90205395e-01  1.46287060e+00 -7.35265434e-01
 -1.51795256e+00 -2.38248777e+00 -1.36347115e+00 -7.22123563e-01
  1.60827306e-01  9.04608294e-02  2.70701874e+03  1.07666016e+02]",metal
694,"[-3.54684601e+01  9.41006393e+01 -2.42172184e+01  4.33153381e+01
 -1.63809280e+01  2.95130520e+01 -5.86453295e+00  2.84454365e+01
 -1.39621124e+01  1.37453985e+01 -9.19917011e+00  1.55882339e+01
 -8.49748993e+00  1.14006643e+01 -6.13551807e+00  9.32235050e+00
 -6.61009645e+00  3.50287008e+00 -3.28750372e+00  3.65741038e+00
 -2.04965258e+00  1.56259811e+00 -2.12995124e+00 -1.04449421e-01
 -1.61224294e+00 -1.88451862e+00 -1.41286403e-01 -3.00403762e+00
  1.48634925e-01 -2.88767600e+00 -6.93901956e-01 -2.27955317e+00
 -2.78752184e+00 -1.85300434e+00  7.92177618e-01 -2.55385113e+00
 -1.88703883e+00 -6.77077472e-01  5.31126201e-01 -3.14542842e+00
  1.21116786e-01  1.85393810e-01  2.44624886e+03  1.51999081e+02]",metal
695,"[-5.16209526e+01  8.61716232e+01 -2.02782917e+01  5.90640030e+01
 -1.08752871e+01  2.75351353e+01 -1.12594891e+01  2.39445171e+01
 -1.15625877e+01  1.32995911e+01 -9.01620960e+00  1.39186544e+01
 -1.07355280e+01  8.38995838e+00 -7.10451269e+00  8.21593475e+00
 -6.18395042e+00  3.79432893e+00 -1.91257501e+00  8.92365038e-01
 -5.94186640e+00 -1.26734519e+00 -3.69870639e+00  2.87136525e-01
 -2.66522646e+00 -2.20536661e+00 -9.79494095e-01 -1.18859839e+00
  7.46197939e-01 -3.28115511e+00 -1.14897728e+00 -1.81200075e+00
 -3.11719990e+00 -1.75572908e+00  1.70971751e-01 -3.34207106e+00
 -1.89837956e+00 -1.49322927e+00 -1.70012087e-01 -2.91491961e+00
  1.28173262e-01  1.88170046e-01  2.49350701e+03  1.61499023e+02]",metal
696,"[-8.21301956e+01  9.82814941e+01 -1.65218391e+01  6.84346237e+01
  1.43492305e+00  2.98577232e+01 -5.28196049e+00  2.43965683e+01
 -1.04778767e+01  1.43974209e+01 -7.89605522e+00  1.00215549e+01
 -8.49924564e+00  6.67456770e+00 -6.28864717e+00  4.44202900e+00
 -7.25745201e+00  2.31822348e+00  4.23879719e+00  1.09966147e+00
 -5.51207924e+00 -3.62735605e+00 -3.70430470e+00 -2.87909842e+00
 -2.77957964e+00 -5.03628492e+00  1.87212920e+00  2.89264381e-01
  2.39035055e-01 -3.34410357e+00 -1.08261895e+00 -1.58089662e+00
 -1.85529184e+00 -2.45613599e+00  8.62932682e-01 -3.14142179e+00
 -2.54678106e+00 -2.17479420e+00 -3.66714597e-01 -7.27540672e-01
  8.62260127e-02  1.86025739e-01  1.98377516e+03  1.12347147e+02]",metal
697,"[-9.53894806e+01  9.20762482e+01 -2.80349751e+01  5.27847557e+01
 -3.02019787e+00  2.53954411e+01 -6.13202333e+00  2.00929260e+01
 -1.02238951e+01  1.24033909e+01 -8.27153683e+00  1.16900272e+01
 -9.26702785e+00  2.80075765e+00 -4.43463850e+00  5.49872065e+00
 -6.27627516e+00  3.82762718e+00 -4.28163946e-01  4.65100527e+00
 -7.73065281e+00 -7.44267368e+00 -1.49665248e+00 -2.44651270e+00
 -2.93060064e+00 -4.34111691e+00 -1.01053417e+00 -1.13109219e+00
  3.25514650e+00 -3.07683420e+00 -3.69906402e+00 -4.26123381e+00
 -7.33089983e-01 -1.21744311e+00 -8.04378912e-02 -2.15703773e+00
 -2.48475266e+00 -3.07951021e+00 -7.56927192e-01 -2.57354355e+00
  1.15697355e-01  1.38961449e-01  2.24115928e+03  1.51999081e+02]",metal
698,"[-6.66802368e+01  8.83695755e+01 -2.75482216e+01  5.31823578e+01
 -9.19176197e+00  2.79668159e+01 -8.10818481e+00  2.62966003e+01
 -8.24040318e+00  1.26897631e+01 -7.12851524e+00  1.36827736e+01
 -8.36914349e+00  7.96047592e+00 -6.29739094e+00  8.12619495e+00
 -4.96794224e+00  6.16745472e+00  3.67814600e-01  2.69218516e+00
 -2.93752003e+00 -1.12430239e+00 -2.97016573e+00 -9.30812836e-01
 -2.15040421e+00 -3.76316428e+00  1.58561897e+00 -1.21133435e+00
  1.80995262e+00 -3.56588125e+00 -2.58186102e-01 -1.44146001e+00
 -2.10229468e+00 -1.36381376e+00  7.60747015e-01 -2.32599998e+00
 -1.16469955e+00 -5.49793184e-01  9.16574597e-01 -1.94693816e+00
  1.07965669e-01  1.70082420e-01  2.37537197e+03  1.43554688e+02]",metal
699,"[-9.45077057e+01  5.56710396e+01  2.92662601e+01  2.70350437e+01
  2.00467224e+01  1.18478680e+00  1.29468288e+01 -7.98538566e-01
  8.86656857e+00 -6.81519330e-01 -5.34250736e+00  2.20808434e+00
 -4.61361980e+00 -9.86729145e-01 -1.48897743e+00  3.11690283e+00
  2.50427055e+00  4.10027266e+00  9.17728996e+00  4.74172688e+00
  3.57030201e+00  1.10940027e+00  3.22277021e+00  1.13921487e+00
  2.17387128e+00 -4.51182365e-01 -7.15720117e-01 -1.64947128e+00
 -2.45188519e-01 -3.34923697e+00 -1.32475507e+00  2.86486328e-01
 -7.55977333e-01  8.81141305e-01 -1.18931496e+00  9.48853374e-01
 -2.11625874e-01 -2.99044192e-01 -1.45313084e+00  3.22603464e+00
  1.26720125e-01  1.85783371e-01  3.42207186e+03  1.35999178e+02]",pop
700,"[-5.91670952e+01  4.53140717e+01  3.68627205e+01  1.56993999e+01
  1.56648417e+01  1.66928029e+00  7.29310322e+00  8.81188202e+00
  5.82771969e+00  7.98906803e+00 -2.27958512e+00  1.90396118e+00
 -9.15253103e-01  4.22373898e-02  9.69517231e-02 -8.29352856e-01
  5.57515430e+00  3.82294416e+00  5.57853746e+00  4.93213701e+00
  2.36071873e+00  1.60739887e+00  1.42709959e+00  6.55180097e-01
 -1.27649987e+00 -1.03193879e-01  3.97164434e-01 -7.03966081e-01
 -3.97138804e-01 -1.16051269e+00 -2.79719400e+00 -9.83888865e-01
  1.09920613e-01  7.02331126e-01 -3.08835059e-01  1.18419027e+00
  3.92316371e-01  4.93107885e-02 -4.04018074e-01  5.90244591e-01
  1.49394426e-01  2.62244165e-01  3.70206280e+03  1.07666016e+02]",pop
701,"[-5.96009903e+01  6.29736786e+01  3.11168003e+01  1.69188328e+01
  8.88880157e+00  1.08148127e+01  1.05541763e+01  5.16160297e+00
  5.38970947e+00  6.14923143e+00  2.26916623e+00  4.24699736e+00
  4.12174892e+00  5.72711611e+00  5.06410933e+00  5.67124987e+00
  1.41625631e+00  2.81066060e+00 -1.41388988e+00 -3.38645434e+00
 -3.47302222e+00 -3.12862468e+00 -1.58373511e+00  7.77985081e-02
 -8.43249440e-01 -5.38724661e-01 -1.26117516e+00 -2.66289759e+00
 -8.73353541e-01  2.28666306e+00  9.36830163e-01 -1.00117695e+00
 -3.20323896e+00 -1.50375843e+00 -1.71156251e+00  2.14395881e-01
 -2.69357532e-01 -2.23557019e+00 -3.01940274e+00 -4.85521603e+00
  1.18866085e-01  2.15086952e-01  3.21401968e+03  1.29199219e+02]",pop
702,"[-1.25878746e+02  1.26592484e+02 -2.31642303e+01  3.62229042e+01
  2.09410782e+01 -1.17813301e+00  1.64926300e+01 -3.64421034e+00
  6.52010202e+00  9.34153271e+00 -6.40324259e+00  3.86552668e+00
 -7.94300270e+00  2.04483008e+00 -2.33073115e+00 -1.48200917e+00
  4.74805069e+00 -3.50078702e+00  4.89014864e+00 -3.19653487e+00
 -4.00666142e+00 -3.08206081e+00 -1.78082740e+00  3.28036022e+00
  1.64606464e+00  3.58474106e-01 -6.46619177e+00 -2.81107926e+00
  1.26827216e+00 -1.36342394e+00 -6.92703438e+00 -3.92318249e+00
  4.33798045e-01  3.38068867e+00  2.37337327e+00  2.57850862e+00
  1.55905271e+00 -1.46102190e+00 -5.20726824e+00 -3.29168177e+00
  8.53230889e-02  1.29340976e-01  1.83749283e+03  9.22851562e+01]",pop
703,"[-2.09323254e+01  8.32461777e+01  5.05223274e+00  1.63621483e+01
  9.39923763e+00 -5.64267099e-01  4.03957844e+00  6.20465612e+00
  9.11870098e+00  5.86422205e+00 -3.50433683e+00 -6.38191640e-01
 -3.16901398e+00  1.54933429e+00 -9.15660441e-01 -2.95751834e+00
 -1.32840002e+00 -8.77029777e-01  6.87028885e-01 -1.77215958e+00
 -3.96918273e+00 -2.12568283e+00  5.85461903e+00  1.26162946e+00
 -1.66420257e+00 -6.49059075e-05 -1.74909043e+00 -5.08767319e+00
 -8.99336278e-01 -1.35274185e-02 -1.85828471e+00  4.97523509e-02
 -1.31473935e+00 -1.06114292e+00 -4.56507921e+00 -1.23612463e+00
 -1.26071602e-01 -2.66802549e+00 -1.52242875e+00 -5.88259220e-01
  1.23708868e-01  2.11077020e-01  2.75323472e+03  1.07666016e+02]",pop
704,"[-1.13553955e+02  9.00177917e+01 -5.54090691e+00  2.55714912e+01
  2.61103463e+00  3.19184518e+00  1.13138771e+00  6.15137768e+00
  2.79983902e+00 -1.86038136e+00 -7.11457825e+00 -3.44677019e+00
 -5.91533709e+00 -4.34688759e+00 -4.94194317e+00 -4.37761021e+00
 -3.30650878e+00 -5.42316008e+00 -5.66230178e-01 -2.17061019e+00
 -4.29126501e+00 -4.67112923e+00 -7.89543438e+00 -3.14081979e+00
 -3.92319769e-01  1.39608574e+00 -2.35736823e+00 -3.98260951e+00
  2.01003170e+00  2.17917848e+00 -5.83343458e+00 -6.93600082e+00
 -6.62729836e+00 -2.46426964e+00  4.11946982e-01 -5.69468498e-01
  1.23114240e+00  8.48947585e-01 -1.48097610e+00 -2.99285150e+00
  1.06731559e-01  1.39584154e-01  2.29014021e+03  1.12347147e+02]",pop
705,"[-1.69129456e+02  9.46490707e+01  2.44800301e+01  2.73840084e+01
  1.16390390e+01  1.48853111e+01  4.23723936e+00  1.23813238e+01
  1.07098808e+01  5.12419701e+00 -3.48376811e-01  1.25248444e+00
 -4.15714359e+00 -3.12479901e+00  3.07096750e-01 -3.54528618e+00
 -2.81163025e+00 -5.76794434e+00 -5.21228886e+00 -9.21324715e-02
  6.21557713e-01 -4.44488430e+00 -2.20394516e+00 -2.14233446e+00
 -3.69794226e+00 -2.13074732e+00  4.43548858e-01 -3.95863628e+00
 -2.16650772e+00 -4.45905399e+00 -6.47331953e+00  1.15151548e+00
 -2.04828715e+00  1.80128679e-01 -5.24329990e-02 -1.35879099e+00
  1.47094047e+00 -2.39855981e+00 -2.36516595e+00  5.41915059e-01
  6.76800108e-02  9.39418450e-02  2.12538781e+03  9.22851562e+01]",pop
706,"[-2.24405930e+02  1.07350616e+02 -1.58712173e+00  1.38905401e+01
  8.11940670e+00 -9.37252808e+00  8.11450005e+00  9.29104519e+00
  9.09789085e+00  6.02098083e+00 -6.66242790e+00  2.06785607e+00
  6.18816233e+00  8.31280613e+00  7.56299925e+00  2.05517173e+00
  4.54885864e+00  1.22378325e+00 -1.64639187e+00 -3.71583080e+00
 -6.90165949e+00 -2.76201777e-03  8.15895557e+00  5.12668419e+00
  3.02203941e+00  2.53437031e-02 -7.01325941e+00 -7.05321026e+00
 -4.83987093e+00  4.53708839e+00  9.68980312e+00  5.55607021e-01
 -2.75861764e+00 -4.55231339e-01  1.56891823e+00 -9.47155893e-01
 -1.75061023e+00 -1.11057663e+00 -3.42329383e+00 -8.55118942e+00
  8.23005033e-02  8.43022615e-02  1.96774433e+03  1.29199219e+02]",pop
707,"[-5.24215126e+01  7.40334167e+01  1.26809263e+01  2.44955521e+01
  2.10975800e+01  1.90393412e+00  6.80950546e+00  4.72984695e+00
  8.40906715e+00  8.24397278e+00 -2.27497816e+00 -1.19754565e+00
 -2.67947102e+00  2.62668103e-01 -1.06008768e+00 -8.39078546e-01
 -1.24904871e+00 -2.33401227e+00  3.81287193e+00  2.95283139e-01
 -5.21792507e+00  9.24777463e-02  4.79765463e+00  2.02971533e-01
 -2.72555804e+00 -2.25437236e+00 -4.59618187e+00 -4.89500570e+00
  2.46403694e-01 -3.33760166e+00 -2.95379114e+00  1.02234995e+00
  3.35284352e+00  2.10993677e-01 -1.16864920e+00 -1.01842833e+00
 -3.96711135e+00 -4.82533884e+00  9.32392657e-01  3.29190373e+00
  1.21256510e-01  1.95415765e-01  2.88491627e+03  1.72265625e+02]",pop
708,"[-3.52850609e+01  6.12667122e+01  1.40460186e+01  2.86489697e+01
  4.32397747e+00 -1.36497998e+00 -7.84454405e-01  5.12874746e+00
  5.35176849e+00  1.22583807e+00 -7.26165056e+00 -5.20430326e-01
  2.15326935e-01 -1.29399717e+00 -1.07450053e-01 -1.25671220e+00
 -2.53068781e+00  5.74117243e-01  1.57470334e+00 -1.71884549e+00
 -1.09145200e+00 -1.40393639e+00 -2.03154802e+00 -1.08618641e+00
  1.63672495e+00  8.71644735e-01 -5.85100651e-01 -1.33275747e+00
 -1.07076645e+00  2.78083920e+00 -1.69406986e+00 -2.67473483e+00
  4.63961631e-01 -1.92695475e+00  5.90716064e-01 -2.10631227e+00
 -3.94619870e+00 -3.64948630e-01  4.12932426e-01 -1.38162196e+00
  1.72742049e-01  1.59637585e-01  3.27953191e+03  1.07666016e+02]",pop
709,"[-1.11209496e+02  1.03165291e+02  1.09055223e+01  3.43573074e+01
  2.23398972e+01  1.78697929e+01  6.80788994e+00  6.33183670e+00
  5.49364758e+00  6.14027739e-01  3.38711709e-01  3.83015704e+00
  2.03715086e+00 -5.51556206e+00  1.20208573e+00  3.99452567e-01
  3.40346426e-01  1.67782450e+00 -4.05687857e+00 -6.40118217e+00
 -1.57246780e+00  5.13398290e-01 -4.97518271e-01 -2.80475140e+00
 -1.65663290e+00  1.41004473e-01 -1.78199992e-01 -5.20381355e+00
 -7.77575636e+00 -2.89475584e+00  1.77251697e+00  9.95427608e-01
  1.07051265e+00 -4.85296631e+00 -6.48399639e+00 -4.78493595e+00
 -3.00501943e+00 -2.62540698e-01 -1.19935286e+00 -4.12807137e-01
  6.61728720e-02  1.83957770e-01  1.90038445e+03  1.07666016e+02]",pop
710,"[-2.40688446e+02  9.71330338e+01  4.07964081e-01 -2.71540791e-01
 -1.04762058e+01 -1.57428579e+01  1.37742102e+00 -1.78775349e+01
 -9.08660984e+00 -8.76285076e+00 -1.42631931e+01 -5.50007725e+00
 -8.35724926e+00 -9.30771160e+00 -3.16551185e+00  1.75857270e+00
  1.57712221e+00  5.62184954e+00  4.95972967e+00  3.72343493e+00
 -1.92783618e+00 -4.28511333e+00  4.02421379e+00 -8.16628098e-01
 -1.35700858e+00 -2.00075197e+00 -2.42288446e+00 -3.30991936e+00
 -2.01596379e+00  2.62327647e+00  8.98391342e+00  4.28000879e+00
  9.72938895e-01  2.54276085e+00  3.15192842e+00  1.21491075e+00
  1.24130332e+00  4.49223900e+00  7.18198061e-01 -4.49551344e-01
  8.70847532e-02  5.57568371e-02  2.20036889e+03  1.23046875e+02]",pop
711,"[-5.08268967e+01  8.02330704e+01 -9.29802418e+00  2.02835007e+01
  1.20875931e+01  6.78058386e+00  6.27793312e+00  3.42620492e+00
 -3.95607662e+00  2.57378912e+00 -5.70118761e+00  4.91023004e-01
 -5.71553051e-01 -5.88825107e-01 -3.39924788e+00 -6.79438210e+00
 -5.51814079e+00 -1.62313199e+00 -1.60587811e+00 -1.51093578e+00
  2.09671021e+00 -1.64855754e+00 -2.48439002e+00 -2.67484903e+00
 -3.61145377e+00 -2.24510336e+00  6.81571960e-01 -2.58814335e+00
 -4.66057444e+00 -2.20224619e+00 -2.13938665e+00 -3.48679495e+00
 -3.60375166e+00 -4.31193781e+00 -4.33945704e+00 -3.51920581e+00
 -1.08950639e+00  1.25835001e-01 -5.77199876e-01  1.44793963e+00
  1.25885175e-01  1.64154708e-01  2.67922942e+03  9.93840144e+01]",pop
712,"[-1.61621323e+02  8.55752563e+01  5.32636681e+01  3.22074738e+01
  2.71820107e+01  1.13160019e+01  7.88978958e+00  8.76038456e+00
  1.26019049e+00  1.31952276e+01  6.55038953e-02  4.82726383e+00
  3.10773587e+00  2.34789276e+00  3.67372799e+00 -2.87843728e+00
 -2.61729217e+00 -3.15599537e+00 -1.19233477e+00 -1.47300184e+00
 -4.02876377e+00 -2.45076418e+00 -6.65500343e-01  3.07585090e-01
  2.25122356e+00  1.60738575e+00  4.75422668e+00  1.13945700e-01
  7.95955062e-02 -1.85211194e+00  2.57762283e-01  1.26130462e+00
 -1.00419872e-01 -5.40149736e+00 -4.02539587e+00 -4.54050159e+00
 -2.55439973e+00 -1.28099298e+00 -7.65903115e-01  8.92669618e-01
  5.16445222e-02  1.73019513e-01  2.15003033e+03  1.43554688e+02]",pop
713,"[-1.35343872e+02  1.07812935e+02 -1.34341440e+01  1.90371494e+01
  8.81838036e+00  1.24836254e+01  1.02021050e+00  1.13211460e+01
  2.55645752e+00  1.23267317e+00 -6.38711739e+00  5.86621428e+00
  2.88575459e+00  1.01915586e+00 -1.77385068e+00 -5.04479110e-01
 -1.07894933e+00 -1.67523772e-01 -8.99976671e-01 -2.13702321e+00
 -3.94957495e+00 -2.04278636e+00  2.19460502e-01 -2.03710866e+00
 -1.08274007e+00 -2.06056547e+00 -1.66808158e-01  2.87572086e-01
 -1.07100105e+00 -6.52326703e-01 -7.28210211e-01 -1.46003282e+00
 -1.89534092e+00  7.79312432e-01 -1.04723358e+00 -2.10730886e+00
 -1.96657801e+00 -2.33963823e+00 -3.06900239e+00 -2.94167352e+00
  8.80261957e-02  7.80255049e-02  1.99791526e+03  1.17453835e+02]",pop
714,"[-4.57990761e+01  6.52666168e+01  1.29297438e+01  1.45113382e+01
  7.01736069e+00  4.41011381e+00  6.60343170e+00  3.29215264e+00
  7.73373079e+00  4.05346584e+00  3.65823746e+00  2.60036945e+00
  4.05068350e+00  2.39652777e+00  1.78172052e+00 -2.37675381e+00
 -1.34395933e+00 -2.87298632e+00 -8.41432273e-01 -2.59505725e+00
 -2.90686846e+00 -1.88991487e+00 -3.35706055e-01  2.18231320e+00
  1.17490232e+00  1.16317523e+00  5.90060294e-01  1.90895236e+00
  1.09908450e+00 -1.66340423e+00 -5.15137339e+00 -6.95730305e+00
 -3.20672154e+00 -5.41697443e-01 -1.60639191e+00 -1.05468452e+00
 -5.62468648e-01 -4.12058920e-01  5.78287095e-02 -1.04183567e+00
  1.41583814e-01  1.96069807e-01  3.20761747e+03  1.03359375e+02]",pop
715,"[-9.70539780e+01  5.18345222e+01  1.87515984e+01  2.04873180e+01
  5.61061144e+00  3.57583809e+00  5.57398748e+00  7.40907311e-01
  7.33809519e+00  1.65813780e+00 -2.69790149e+00 -4.41958338e-01
 -1.08406043e+00 -3.45070624e+00 -2.47597718e+00 -3.30275130e+00
 -2.22849894e+00 -2.64955664e+00 -2.74408555e+00  3.05748135e-01
  1.22182705e-01  2.49804664e+00  1.14458752e+00  1.52690339e+00
  2.39399895e-01 -1.29630184e+00 -1.41020465e+00 -1.90699863e+00
  2.32183680e-01  2.73016882e+00 -2.20147514e+00 -7.24386263e+00
 -4.10786200e+00 -1.15042877e+00 -2.65709662e+00 -2.21500492e+00
 -3.54932737e+00 -2.60404515e+00 -1.29110873e+00 -2.93472767e+00
  1.53313515e-01  1.46568418e-01  3.48889794e+03  1.12347147e+02]",pop
716,"[-5.31043282e+01  7.83142090e+01  2.26183510e+00  1.88301373e+01
  3.87088084e+00  2.51238346e+00 -3.80905151e+00  6.80698967e+00
 -8.18762422e-01  8.75158119e+00 -4.80214977e+00 -2.15153289e+00
  1.29349113e+00 -1.74292803e+00 -1.94175196e+00 -1.58979356e+00
  2.62810755e+00  2.42592287e+00  4.01848650e+00  3.90731120e+00
  5.43335795e-01  2.08806723e-01  6.07473731e-01  3.55735987e-01
  1.47770309e+00  2.60079050e+00 -8.55512917e-01 -2.27798271e+00
  4.79153156e-01 -3.10979456e-01 -3.25037336e+00 -2.20255256e+00
 -1.60382867e+00  4.42827046e-02 -2.97718334e+00 -1.60739315e+00
 -2.48509720e-01  8.68330956e-01  4.33372825e-01 -1.06276095e+00
  1.26163492e-01  1.43069446e-01  2.78938772e+03  1.12347147e+02]",pop
717,"[-4.89604797e+01  6.26279068e+01  3.42271233e+01  1.23221674e+01
  1.65631981e+01  8.61502552e+00  8.76581955e+00  5.25959206e+00
  6.79954863e+00  9.06004810e+00 -4.08106995e+00 -7.45128453e-01
 -3.80039155e-01 -4.75219667e-01  6.50181532e-01  1.71418893e+00
  1.36452091e+00  1.92409062e+00  3.85158587e+00  1.60706317e+00
  3.97604734e-01  3.71168661e+00  4.03274298e+00  3.89036942e+00
  1.96100056e+00  3.54693890e-01  1.28929043e+00  3.62111783e+00
  3.36518908e+00 -1.10104129e-01 -1.89415073e+00  1.52846205e+00
  6.02107000e+00  5.80096340e+00  1.27336037e+00  4.48390692e-01
 -2.64666677e+00 -1.21083796e+00 -2.09940219e+00 -2.61084944e-01
  1.27671763e-01  2.07434326e-01  3.43398523e+03  1.23046875e+02]",pop
718,"[-2.51206169e+01  7.08085251e+01  2.92939472e+00  7.53309679e+00
  1.45230460e+00  2.85644674e+00  1.91442370e+00 -6.82126951e+00
  2.99365580e-01 -1.94302380e+00 -6.64599705e+00 -2.46781558e-01
 -7.57996440e-01 -4.24928665e+00 -2.43824053e+00 -5.67439413e+00
 -1.56847668e+00  6.67650461e-01  1.69195461e+00  7.85756230e-01
  6.01084888e-01 -2.05504149e-01  2.96111321e+00  3.32437801e+00
  5.03290033e+00  2.44627571e+00 -7.47071087e-01  3.99298966e-01
  4.63831902e+00  1.41116667e+00 -7.15195084e+00 -4.86454010e+00
  5.09317279e-01  1.69218016e+00  1.28982425e+00  3.74655634e-01
 -9.07130480e-01 -1.02831042e+00 -2.07806277e+00 -1.81141543e+00
  1.55986789e-01  2.10865229e-01  3.13132543e+03  9.22851562e+01]",pop
719,"[ 1.34371824e+01  5.82346306e+01 -2.18075609e+00  5.01756239e+00
  8.05797768e+00 -4.92569655e-01  4.09499073e+00  2.25133562e+00
  4.30201483e+00  3.59789109e+00 -4.96840060e-01  2.41986632e+00
  1.89003074e+00  2.17456007e+00  1.94333506e+00 -1.67848438e-01
 -6.15182519e-01  7.58428514e-01  7.38402843e-01  2.00888634e+00
  2.23826241e+00 -1.25559330e+00  5.76608658e-01  1.78745413e+00
  1.00358534e+00 -7.43799567e-01 -2.69732428e+00 -2.31414676e+00
  4.86977130e-01 -2.80773950e+00 -4.92637205e+00 -1.60767412e+00
 -1.05772901e+00 -1.08646822e+00 -1.67958665e+00  2.76767343e-01
 -2.81495357e+00 -2.99966264e+00 -1.85427070e-01 -1.51211560e-01
  1.79641429e-01  2.48005733e-01  3.48644217e+03  1.07666016e+02]",pop
720,"[-2.32133293e+01  5.38287888e+01 -6.72345340e-01  1.47308073e+01
  4.88004589e+00  6.73257732e+00  4.84634972e+00  4.95385122e+00
  4.27091408e+00  3.11379218e+00  2.54773593e+00  2.98711467e+00
  4.63680458e+00  2.85315108e+00  2.17946720e+00  1.06844759e+00
 -4.68167722e-01  3.94319624e-01 -1.16665649e+00  5.47985613e-01
  2.21184301e+00 -2.60239601e-01 -2.10825160e-01  4.55690086e-01
 -1.53127715e-01  2.43967906e-01 -5.74761271e-01  2.85591096e-01
  1.08737063e+00 -2.71937680e+00 -3.75830913e+00 -1.37991518e-01
 -8.16848814e-01  2.02592015e-01 -9.99578357e-01 -1.09695542e+00
 -1.73273456e+00 -2.84151173e+00 -3.07857186e-01 -4.29498166e-01
  1.86919576e-01  1.93517879e-01  3.50176652e+03  9.93840144e+01]",pop
721,"[-4.57305031e+01  6.52739639e+01  1.29282446e+01  1.45239449e+01
  7.03285122e+00  4.39462948e+00  6.62376833e+00  3.29911518e+00
  7.72777939e+00  4.06005049e+00  3.66251755e+00  2.60213375e+00
  4.04897070e+00  2.38460398e+00  1.78081799e+00 -2.39259291e+00
 -1.34617651e+00 -2.87917972e+00 -8.49864066e-01 -2.59813356e+00
 -2.90544176e+00 -1.88706613e+00 -3.48091066e-01  2.16362476e+00
  1.17950141e+00  1.16121018e+00  6.00669086e-01  1.89344251e+00
  1.07404101e+00 -1.66113448e+00 -5.12987947e+00 -6.94880581e+00
 -3.21514964e+00 -5.46739995e-01 -1.60581839e+00 -1.07119966e+00
 -5.63107312e-01 -4.19722289e-01  7.18017742e-02 -1.01155710e+00
  1.41530945e-01  1.96038455e-01  3.20664796e+03  1.03359375e+02]",pop
